"Label","Alabama!!Number!!Estimate","Alabama!!Number!!Margin of Error","Alabama!!Percent Distribution!!Estimate","Alabama!!Percent Distribution!!Margin of Error","Alabama!!Median income (dollars)!!Estimate","Alabama!!Median income (dollars)!!Margin of Error","Alaska!!Number!!Estimate","Alaska!!Number!!Margin of Error","Alaska!!Percent Distribution!!Estimate","Alaska!!Percent Distribution!!Margin of Error","Alaska!!Median income (dollars)!!Estimate","Alaska!!Median income (dollars)!!Margin of Error","Arizona!!Number!!Estimate","Arizona!!Number!!Margin of Error","Arizona!!Percent Distribution!!Estimate","Arizona!!Percent Distribution!!Margin of Error","Arizona!!Median income (dollars)!!Estimate","Arizona!!Median income (dollars)!!Margin of Error","Arkansas!!Number!!Estimate","Arkansas!!Number!!Margin of Error","Arkansas!!Percent Distribution!!Estimate","Arkansas!!Percent Distribution!!Margin of Error","Arkansas!!Median income (dollars)!!Estimate","Arkansas!!Median income (dollars)!!Margin of Error","California!!Number!!Estimate","California!!Number!!Margin of Error","California!!Percent Distribution!!Estimate","California!!Percent Distribution!!Margin of Error","California!!Median income (dollars)!!Estimate","California!!Median income (dollars)!!Margin of Error","Colorado!!Number!!Estimate","Colorado!!Number!!Margin of Error","Colorado!!Percent Distribution!!Estimate","Colorado!!Percent Distribution!!Margin of Error","Colorado!!Median income (dollars)!!Estimate","Colorado!!Median income (dollars)!!Margin of Error","Connecticut!!Number!!Estimate","Connecticut!!Number!!Margin of Error","Connecticut!!Percent Distribution!!Estimate","Connecticut!!Percent Distribution!!Margin of Error","Connecticut!!Median income (dollars)!!Estimate","Connecticut!!Median income (dollars)!!Margin of Error","Delaware!!Number!!Estimate","Delaware!!Number!!Margin of Error","Delaware!!Percent Distribution!!Estimate","Delaware!!Percent Distribution!!Margin of Error","Delaware!!Median income (dollars)!!Estimate","Delaware!!Median income (dollars)!!Margin of Error","Florida!!Number!!Estimate","Florida!!Number!!Margin of Error","Florida!!Percent Distribution!!Estimate","Florida!!Percent Distribution!!Margin of Error","Florida!!Median income (dollars)!!Estimate","Florida!!Median income (dollars)!!Margin of Error","Georgia!!Number!!Estimate","Georgia!!Number!!Margin of Error","Georgia!!Percent Distribution!!Estimate","Georgia!!Percent Distribution!!Margin of Error","Georgia!!Median income (dollars)!!Estimate","Georgia!!Median income (dollars)!!Margin of Error","Hawaii!!Number!!Estimate","Hawaii!!Number!!Margin of Error","Hawaii!!Percent Distribution!!Estimate","Hawaii!!Percent Distribution!!Margin of Error","Hawaii!!Median income (dollars)!!Estimate","Hawaii!!Median income (dollars)!!Margin of Error","Idaho!!Number!!Estimate","Idaho!!Number!!Margin of Error","Idaho!!Percent Distribution!!Estimate","Idaho!!Percent Distribution!!Margin of Error","Idaho!!Median income (dollars)!!Estimate","Idaho!!Median income (dollars)!!Margin of Error","Illinois!!Number!!Estimate","Illinois!!Number!!Margin of Error","Illinois!!Percent Distribution!!Estimate","Illinois!!Percent Distribution!!Margin of Error","Illinois!!Median income (dollars)!!Estimate","Illinois!!Median income (dollars)!!Margin of Error","Indiana!!Number!!Estimate","Indiana!!Number!!Margin of Error","Indiana!!Percent Distribution!!Estimate","Indiana!!Percent Distribution!!Margin of Error","Indiana!!Median income (dollars)!!Estimate","Indiana!!Median income (dollars)!!Margin of Error","Iowa!!Number!!Estimate","Iowa!!Number!!Margin of Error","Iowa!!Percent Distribution!!Estimate","Iowa!!Percent Distribution!!Margin of Error","Iowa!!Median income (dollars)!!Estimate","Iowa!!Median income (dollars)!!Margin of Error","Kansas!!Number!!Estimate","Kansas!!Number!!Margin of Error","Kansas!!Percent Distribution!!Estimate","Kansas!!Percent Distribution!!Margin of Error","Kansas!!Median income (dollars)!!Estimate","Kansas!!Median income (dollars)!!Margin of Error","Kentucky!!Number!!Estimate","Kentucky!!Number!!Margin of Error","Kentucky!!Percent Distribution!!Estimate","Kentucky!!Percent Distribution!!Margin of Error","Kentucky!!Median income (dollars)!!Estimate","Kentucky!!Median income (dollars)!!Margin of Error","Louisiana!!Number!!Estimate","Louisiana!!Number!!Margin of Error","Louisiana!!Percent Distribution!!Estimate","Louisiana!!Percent Distribution!!Margin of Error","Louisiana!!Median income (dollars)!!Estimate","Louisiana!!Median income (dollars)!!Margin of Error","Maine!!Number!!Estimate","Maine!!Number!!Margin of Error","Maine!!Percent Distribution!!Estimate","Maine!!Percent Distribution!!Margin of Error","Maine!!Median income (dollars)!!Estimate","Maine!!Median income (dollars)!!Margin of Error","Maryland!!Number!!Estimate","Maryland!!Number!!Margin of Error","Maryland!!Percent Distribution!!Estimate","Maryland!!Percent Distribution!!Margin of Error","Maryland!!Median income (dollars)!!Estimate","Maryland!!Median income (dollars)!!Margin of Error","Massachusetts!!Number!!Estimate","Massachusetts!!Number!!Margin of Error","Massachusetts!!Percent Distribution!!Estimate","Massachusetts!!Percent Distribution!!Margin of Error","Massachusetts!!Median income (dollars)!!Estimate","Massachusetts!!Median income (dollars)!!Margin of Error","Michigan!!Number!!Estimate","Michigan!!Number!!Margin of Error","Michigan!!Percent Distribution!!Estimate","Michigan!!Percent Distribution!!Margin of Error","Michigan!!Median income (dollars)!!Estimate","Michigan!!Median income (dollars)!!Margin of Error","Minnesota!!Number!!Estimate","Minnesota!!Number!!Margin of Error","Minnesota!!Percent Distribution!!Estimate","Minnesota!!Percent Distribution!!Margin of Error","Minnesota!!Median income (dollars)!!Estimate","Minnesota!!Median income (dollars)!!Margin of Error","Mississippi!!Number!!Estimate","Mississippi!!Number!!Margin of Error","Mississippi!!Percent Distribution!!Estimate","Mississippi!!Percent Distribution!!Margin of Error","Mississippi!!Median income (dollars)!!Estimate","Mississippi!!Median income (dollars)!!Margin of Error","Missouri!!Number!!Estimate","Missouri!!Number!!Margin of Error","Missouri!!Percent Distribution!!Estimate","Missouri!!Percent Distribution!!Margin of Error","Missouri!!Median income (dollars)!!Estimate","Missouri!!Median income (dollars)!!Margin of Error","Montana!!Number!!Estimate","Montana!!Number!!Margin of Error","Montana!!Percent Distribution!!Estimate","Montana!!Percent Distribution!!Margin of Error","Montana!!Median income (dollars)!!Estimate","Montana!!Median income (dollars)!!Margin of Error","Nebraska!!Number!!Estimate","Nebraska!!Number!!Margin of Error","Nebraska!!Percent Distribution!!Estimate","Nebraska!!Percent Distribution!!Margin of Error","Nebraska!!Median income (dollars)!!Estimate","Nebraska!!Median income (dollars)!!Margin of Error","Nevada!!Number!!Estimate","Nevada!!Number!!Margin of Error","Nevada!!Percent Distribution!!Estimate","Nevada!!Percent Distribution!!Margin of Error","Nevada!!Median income (dollars)!!Estimate","Nevada!!Median income (dollars)!!Margin of Error","New Hampshire!!Number!!Estimate","New Hampshire!!Number!!Margin of Error","New Hampshire!!Percent Distribution!!Estimate","New Hampshire!!Percent Distribution!!Margin of Error","New Hampshire!!Median income (dollars)!!Estimate","New Hampshire!!Median income (dollars)!!Margin of Error","New Jersey!!Number!!Estimate","New Jersey!!Number!!Margin of Error","New Jersey!!Percent Distribution!!Estimate","New Jersey!!Percent Distribution!!Margin of Error","New Jersey!!Median income (dollars)!!Estimate","New Jersey!!Median income (dollars)!!Margin of Error","New Mexico!!Number!!Estimate","New Mexico!!Number!!Margin of Error","New Mexico!!Percent Distribution!!Estimate","New Mexico!!Percent Distribution!!Margin of Error","New Mexico!!Median income (dollars)!!Estimate","New Mexico!!Median income (dollars)!!Margin of Error","New York!!Number!!Estimate","New York!!Number!!Margin of Error","New York!!Percent Distribution!!Estimate","New York!!Percent Distribution!!Margin of Error","New York!!Median income (dollars)!!Estimate","New York!!Median income (dollars)!!Margin of Error","North Carolina!!Number!!Estimate","North Carolina!!Number!!Margin of Error","North Carolina!!Percent Distribution!!Estimate","North Carolina!!Percent Distribution!!Margin of Error","North Carolina!!Median income (dollars)!!Estimate","North Carolina!!Median income (dollars)!!Margin of Error","North Dakota!!Number!!Estimate","North Dakota!!Number!!Margin of Error","North Dakota!!Percent Distribution!!Estimate","North Dakota!!Percent Distribution!!Margin of Error","North Dakota!!Median income (dollars)!!Estimate","North Dakota!!Median income (dollars)!!Margin of Error","Ohio!!Number!!Estimate","Ohio!!Number!!Margin of Error","Ohio!!Percent Distribution!!Estimate","Ohio!!Percent Distribution!!Margin of Error","Ohio!!Median income (dollars)!!Estimate","Ohio!!Median income (dollars)!!Margin of Error","Oklahoma!!Number!!Estimate","Oklahoma!!Number!!Margin of Error","Oklahoma!!Percent Distribution!!Estimate","Oklahoma!!Percent Distribution!!Margin of Error","Oklahoma!!Median income (dollars)!!Estimate","Oklahoma!!Median income (dollars)!!Margin of Error","Oregon!!Number!!Estimate","Oregon!!Number!!Margin of Error","Oregon!!Percent Distribution!!Estimate","Oregon!!Percent Distribution!!Margin of Error","Oregon!!Median income (dollars)!!Estimate","Oregon!!Median income (dollars)!!Margin of Error","Pennsylvania!!Number!!Estimate","Pennsylvania!!Number!!Margin of Error","Pennsylvania!!Percent Distribution!!Estimate","Pennsylvania!!Percent Distribution!!Margin of Error","Pennsylvania!!Median income (dollars)!!Estimate","Pennsylvania!!Median income (dollars)!!Margin of Error","Rhode Island!!Number!!Estimate","Rhode Island!!Number!!Margin of Error","Rhode Island!!Percent Distribution!!Estimate","Rhode Island!!Percent Distribution!!Margin of Error","Rhode Island!!Median income (dollars)!!Estimate","Rhode Island!!Median income (dollars)!!Margin of Error","South Carolina!!Number!!Estimate","South Carolina!!Number!!Margin of Error","South Carolina!!Percent Distribution!!Estimate","South Carolina!!Percent Distribution!!Margin of Error","South Carolina!!Median income (dollars)!!Estimate","South Carolina!!Median income (dollars)!!Margin of Error","South Dakota!!Number!!Estimate","South Dakota!!Number!!Margin of Error","South Dakota!!Percent Distribution!!Estimate","South Dakota!!Percent Distribution!!Margin of Error","South Dakota!!Median income (dollars)!!Estimate","South Dakota!!Median income (dollars)!!Margin of Error","Tennessee!!Number!!Estimate","Tennessee!!Number!!Margin of Error","Tennessee!!Percent Distribution!!Estimate","Tennessee!!Percent Distribution!!Margin of Error","Tennessee!!Median income (dollars)!!Estimate","Tennessee!!Median income (dollars)!!Margin of Error","Texas!!Number!!Estimate","Texas!!Number!!Margin of Error","Texas!!Percent Distribution!!Estimate","Texas!!Percent Distribution!!Margin of Error","Texas!!Median income (dollars)!!Estimate","Texas!!Median income (dollars)!!Margin of Error","Utah!!Number!!Estimate","Utah!!Number!!Margin of Error","Utah!!Percent Distribution!!Estimate","Utah!!Percent Distribution!!Margin of Error","Utah!!Median income (dollars)!!Estimate","Utah!!Median income (dollars)!!Margin of Error","Vermont!!Number!!Estimate","Vermont!!Number!!Margin of Error","Vermont!!Percent Distribution!!Estimate","Vermont!!Percent Distribution!!Margin of Error","Vermont!!Median income (dollars)!!Estimate","Vermont!!Median income (dollars)!!Margin of Error","Virginia!!Number!!Estimate","Virginia!!Number!!Margin of Error","Virginia!!Percent Distribution!!Estimate","Virginia!!Percent Distribution!!Margin of Error","Virginia!!Median income (dollars)!!Estimate","Virginia!!Median income (dollars)!!Margin of Error","Washington!!Number!!Estimate","Washington!!Number!!Margin of Error","Washington!!Percent Distribution!!Estimate","Washington!!Percent Distribution!!Margin of Error","Washington!!Median income (dollars)!!Estimate","Washington!!Median income (dollars)!!Margin of Error","West Virginia!!Number!!Estimate","West Virginia!!Number!!Margin of Error","West Virginia!!Percent Distribution!!Estimate","West Virginia!!Percent Distribution!!Margin of Error","West Virginia!!Median income (dollars)!!Estimate","West Virginia!!Median income (dollars)!!Margin of Error","Wisconsin!!Number!!Estimate","Wisconsin!!Number!!Margin of Error","Wisconsin!!Percent Distribution!!Estimate","Wisconsin!!Percent Distribution!!Margin of Error","Wisconsin!!Median income (dollars)!!Estimate","Wisconsin!!Median income (dollars)!!Margin of Error","Wyoming!!Number!!Estimate","Wyoming!!Number!!Margin of Error","Wyoming!!Percent Distribution!!Estimate","Wyoming!!Percent Distribution!!Margin of Error","Wyoming!!Median income (dollars)!!Estimate","Wyoming!!Median income (dollars)!!Margin of Error","Puerto Rico!!Number!!Estimate","Puerto Rico!!Number!!Margin of Error","Puerto Rico!!Percent Distribution!!Estimate","Puerto Rico!!Percent Distribution!!Margin of Error","Puerto Rico!!Median income (dollars)!!Estimate","Puerto Rico!!Median income (dollars)!!Margin of Error"
"HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Households","1,841,665","±12,421","1,841,665","±12,421","48,123","±768","250,741","±3,074","250,741","±3,074","73,181","±2,628","2,552,972","±11,005","2,552,972","±11,005","56,581","±516","1,153,082","±8,560","1,153,082","±8,560","45,869","±760","13,005,097","±17,539","13,005,097","±17,539","71,805","±294","2,139,207","±8,774","2,139,207","±8,774","69,117","±780","1,356,762","±6,513","1,356,762","±6,513","74,168","±1,345","357,937","±4,266","357,937","±4,266","62,852","±2,464","7,689,964","±22,835","7,689,964","±22,835","52,594","±364","3,745,074","±16,431","3,745,074","±16,431","56,183","±572","458,078","±4,221","458,078","±4,221","77,765","±1,795","625,135","±5,980","625,135","±5,980","52,225","±871","4,808,672","±14,430","4,808,672","±14,430","62,992","±544","2,557,299","±10,669","2,557,299","±10,669","54,181","±658","1,257,505","±6,773","1,257,505","±6,773","58,570","±851","1,128,983","±6,821","1,128,983","±6,821","56,422","±702","1,725,034","±10,346","1,725,034","±10,346","48,375","±630","1,737,123","±11,255","1,737,123","±11,255","46,145","±634","540,959","±6,050","540,959","±6,050","56,277","±1,168","2,207,343","±8,135","2,207,343","±8,135","80,776","±707","2,604,954","±9,148","2,604,954","±9,148","77,385","±907","3,930,017","±12,926","3,930,017","±12,926","54,909","±440","2,162,211","±7,968","2,162,211","±7,968","68,388","±658","1,091,980","±9,693","1,091,980","±9,693","43,529","±855","2,385,135","±13,054","2,385,135","±13,054","53,578","±629","423,091","±4,068","423,091","±4,068","53,386","±1,427","754,490","±4,583","754,490","±4,583","59,970","±1,014","1,094,613","±6,821","1,094,613","±6,821","58,003","±947","528,700","±4,349","528,700","±4,349","73,381","±1,694","3,218,798","±8,951","3,218,798","±8,951","80,088","±672","767,705","±6,614","767,705","±6,614","46,744","±1,195","7,304,332","±18,884","7,304,332","±18,884","64,894","±507","3,955,069","±14,774","3,955,069","±14,774","52,752","±510","316,306","±3,300","316,306","±3,300","61,843","±1,052","4,667,192","±13,650","4,667,192","±13,650","54,021","±411","1,470,364","±5,913","1,470,364","±5,913","50,051","±575","1,603,635","±8,695","1,603,635","±8,695","60,212","±796","5,008,751","±12,653","5,008,751","±12,653","59,195","±443","408,748","±4,427","408,748","±4,427","63,870","±1,861","1,905,100","±10,277","1,905,100","±10,277","50,570","±532","344,260","±3,147","344,260","±3,147","56,521","±1,314","2,588,655","±10,916","2,588,655","±10,916","51,340","±410","9,623,874","±22,217","9,623,874","±22,217","59,206","±490","975,448","±5,045","975,448","±5,045","68,358","±1,229","256,629","±3,631","256,629","±3,631","57,513","±2,088","3,120,880","±13,665","3,120,880","±13,665","71,535","±544","2,840,377","±11,168","2,840,377","±11,168","70,979","±583","715,308","±7,000","715,308","±7,000","43,469","±1,393","2,350,293","±7,563","2,350,293","±7,563","59,305","±587","225,796","±3,968","225,796","±3,968","60,434","±1,759","1,191,305","±10,722","1,191,305","±10,722","19,343","±404"
"    One race--","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        White","1,283,039","±9,632","69.7%","±0.3","55,771","±867","181,774","±3,200","72.5%","±1.0","81,067","±2,238","2,104,338","±11,676","82.4%","±0.3","59,018","±748","907,964","±7,326","78.7%","±0.4","49,640","±912","8,372,857","±23,711","64.4%","±0.2","75,460","±419","1,864,952","±9,353","87.2%","±0.3","71,137","±766","1,083,145","±7,443","79.8%","±0.4","81,009","±1,017","261,482","±4,251","73.1%","±0.8","67,507","±1,915","6,130,945","±21,038","79.7%","±0.2","55,496","±396","2,317,485","±13,010","61.9%","±0.3","63,900","±985","152,428","±3,786","33.3%","±0.8","77,849","±3,731","574,554","±6,719","91.9%","±0.5","52,986","±1,456","3,618,658","±14,313","75.3%","±0.2","69,131","±599","2,198,699","±11,648","86.0%","±0.3","56,888","±587","1,168,129","±6,630","92.9%","±0.2","60,021","±698","989,369","±6,235","87.6%","±0.4","58,708","±799","1,524,795","±9,699","88.4%","±0.3","50,034","±664","1,130,363","±9,093","65.1%","±0.4","56,643","±809","521,031","±5,785","96.3%","±0.3","56,939","±1,154","1,311,217","±8,188","59.4%","±0.3","90,570","±977","2,144,863","±9,989","82.3%","±0.3","81,924","±870","3,176,729","±11,661","80.8%","±0.2","58,841","±451","1,889,135","±7,927","87.4%","±0.2","71,547","±547","664,133","±6,451","60.8%","±0.4","54,653","±1,278","2,003,343","±11,052","84.0%","±0.3","56,930","±543","391,113","±4,269","92.4%","±0.5","54,697","±1,399","678,752","±4,398","90.0%","±0.3","61,744","±759","766,239","±7,502","70.0%","±0.6","61,541","±682","500,712","±4,638","94.7%","±0.4","73,973","±1,785","2,297,752","±10,784","71.4%","±0.3","85,715","±1,035","612,876","±6,604","79.8%","±0.6","49,456","±1,228","4,967,839","±22,630","68.0%","±0.2","73,281","±753","2,846,979","±12,825","72.0%","±0.2","58,925","±769","282,446","±3,182","89.3%","±0.6","64,213","±2,253","3,874,691","±12,661","83.0%","±0.2","58,380","±544","1,130,728","±6,373","76.9%","±0.3","52,625","±669","1,412,145","±9,338","88.1%","±0.4","60,783","±765","4,219,332","±13,204","84.2%","±0.2","62,007","±362","350,242","±4,423","85.7%","±0.7","68,135","±2,465","1,340,388","±8,293","70.4%","±0.4","58,544","±1,016","311,279","±3,254","90.4%","±0.6","59,851","±1,473","2,066,175","±11,356","79.8%","±0.3","54,405","±603","7,266,357","±21,664","75.5%","±0.2","61,943","±363","866,393","±5,938","88.8%","±0.4","70,234","±936","246,693","±3,318","96.1%","±0.5","57,937","±2,200","2,228,414","±12,725","71.4%","±0.3","77,085","±740","2,285,180","±12,057","80.5%","±0.2","72,254","±578","675,947","±6,747","94.5%","±0.3","44,539","±1,356","2,086,503","±8,142","88.8%","±0.3","61,807","±410","211,174","±3,966","93.5%","±0.7","60,907","±1,678","782,616","±10,710","65.7%","±0.8","20,095","±511"
"        Black or African American","487,336","±7,317","26.5%","±0.3","31,289","±759","7,086","±1,039","2.8%","±0.4","61,879","±16,176","104,848","±4,216","4.1%","±0.2","44,757","±2,789","174,312","±3,975","15.1%","±0.3","30,530","±1,607","811,762","±10,103","6.2%","±0.1","48,559","±1,425","78,741","±2,783","3.7%","±0.1","51,558","±2,367","130,883","±3,779","9.6%","±0.3","46,474","±1,558","73,449","±2,963","20.5%","±0.8","44,980","±3,906","1,054,149","±12,232","13.7%","±0.1","40,104","±668","1,151,542","±11,816","30.7%","±0.3","42,696","±1,056","8,627","±1,240","1.9%","±0.3","54,501","±10,397","N","N","N","N","27,868","±8,122","663,609","±9,121","13.8%","±0.2","36,755","±1,042","235,622","±5,019","9.2%","±0.2","33,415","±1,745","36,340","±1,908","2.9%","±0.2","30,840","±3,343","62,449","±3,100","5.5%","±0.3","36,048","±2,241","144,848","±4,310","8.4%","±0.2","35,967","±1,491","530,579","±6,647","30.5%","±0.3","28,222","±997","4,291","±842","0.8%","±0.2","24,698","±13,412","647,863","±5,922","29.4%","±0.3","64,120","±1,853","176,086","±4,563","6.8%","±0.2","46,925","±3,302","530,430","±6,785","13.5%","±0.2","34,757","±1,092","116,805","±3,058","5.4%","±0.1","38,147","±2,731","398,943","±6,097","36.5%","±0.4","29,218","±1,369","266,110","±6,303","11.2%","±0.3","34,750","±1,799","N","N","N","N","42,040","±32,023","33,435","±1,809","4.4%","±0.2","35,673","±2,801","100,586","±3,310","9.2%","±0.3","39,998","±2,515","7,797","±1,392","1.5%","±0.3","50,212","±21,149","427,246","±6,807","13.3%","±0.2","50,395","±1,179","17,749","±1,792","2.3%","±0.2","33,928","±4,126","1,099,658","±10,577","15.1%","±0.1","44,933","±1,190","833,815","±9,407","21.1%","±0.2","38,320","±1,083","9,219","±1,515","2.9%","±0.5","38,210","±15,625","584,817","±8,076","12.5%","±0.2","32,163","±578","106,390","±3,127","7.2%","±0.2","33,464","±2,281","26,250","±2,059","1.6%","±0.1","37,009","±5,897","500,980","±7,198","10.0%","±0.1","37,535","±1,161","22,788","±2,173","5.6%","±0.5","37,781","±7,546","489,601","±7,623","25.7%","±0.3","32,175","±629","N","N","N","N","27,054","±8,964","420,806","±5,755","16.3%","±0.2","38,190","±1,272","1,228,405","±12,595","12.8%","±0.1","45,092","±1,173","10,665","±1,318","1.1%","±0.1","49,348","±9,540","N","N","N","N","41,572","±31,522","584,515","±8,181","18.7%","±0.2","49,562","±1,222","102,858","±4,156","3.6%","±0.1","49,300","±5,019","26,751","±2,082","3.7%","±0.3","30,077","±3,575","130,900","±3,428","5.6%","±0.1","29,340","±1,970","N","N","N","N","N","N","148,590","±6,971","12.5%","±0.6","18,882","±1,193"
"        American Indian and Alaska Native","9,558","±1,503","0.5%","±0.1","48,713","±6,799","29,882","±2,061","11.9%","±0.8","48,920","±1,906","87,411","±3,979","3.4%","±0.2","34,849","±2,060","6,593","±1,200","0.6%","±0.1","38,141","±6,598","103,336","±4,483","0.8%","±0.1","52,436","±2,387","21,470","±1,937","1.0%","±0.1","47,745","±6,901","N","N","N","N","32,653","±16,333","N","N","N","N","38,438","±8,498","21,913","±2,495","0.3%","±0.1","45,073","±6,942","14,340","±2,238","0.4%","±0.1","49,294","±13,619","N","N","N","N","36,820","±28,009","7,593","±1,164","1.2%","±0.2","42,419","±7,618","11,248","±1,950","0.2%","±0.1","54,161","±8,298","5,236","±1,213","0.2%","±0.1","41,858","±18,730","3,206","±740","0.3%","±0.1","38,456","±11,414","7,687","±1,302","0.7%","±0.1","37,701","±7,828","N","N","N","N","23,675","±11,147","9,524","±1,600","0.5%","±0.1","35,455","±4,860","3,752","±754","0.7%","±0.1","37,583","±13,232","6,306","±1,213","0.3%","±0.1","81,653","±8,599","4,686","±1,238","0.2%","±0.1","41,410","±10,586","21,243","±1,918","0.5%","±0.1","45,187","±6,396","19,335","±2,017","0.9%","±0.1","36,912","±3,885","4,717","±925","0.4%","±0.1","32,220","±7,303","10,781","±1,729","0.5%","±0.1","53,154","±5,299","17,490","±1,415","4.1%","±0.3","33,396","±6,931","5,414","±901","0.7%","±0.1","42,412","±8,366","12,692","±1,373","1.2%","±0.1","41,609","±7,355","N","N","N","N","43,919","±42,606","6,224","±936","0.2%","±0.1","51,027","±18,907","53,964","±2,098","7.0%","±0.3","33,539","±2,574","26,543","±2,416","0.4%","±0.1","41,411","±7,014","40,750","±2,392","1.0%","±0.1","38,236","±4,038","13,400","±1,662","4.2%","±0.5","29,557","±3,544","10,855","±1,917","0.2%","±0.1","34,942","±8,798","95,345","±3,308","6.5%","±0.2","40,528","±1,666","17,715","±2,016","1.1%","±0.1","45,003","±8,207","9,396","±1,438","0.2%","±0.1","40,759","±7,704","N","N","N","N","42,945","±37,466","5,348","±1,267","0.3%","±0.1","32,553","±11,808","17,043","±1,365","5.0%","±0.4","24,385","±2,989","6,316","±1,355","0.2%","±0.1","54,953","±22,986","46,566","±4,132","0.5%","±0.1","53,103","±3,614","8,937","±1,267","0.9%","±0.1","48,925","±8,599","N","N","N","N","26,104","±25,738","10,092","±1,613","0.3%","±0.1","57,399","±9,043","31,629","±2,750","1.1%","±0.1","42,127","±3,597","N","N","N","N","23,250","±22,303","18,186","±1,463","0.8%","±0.1","41,262","±4,382","3,675","±745","1.6%","±0.3","44,291","±7,535","N","N","N","N","27,114","±7,246"
"        Asian","20,968","±1,578","1.1%","±0.1","71,682","±8,999","11,826","±1,151","4.7%","±0.4","68,679","±6,825","76,277","±3,171","3.0%","±0.1","75,862","±3,868","15,308","±1,353","1.3%","±0.1","65,391","±11,042","1,808,321","±12,479","13.9%","±0.1","91,622","±741","55,713","±2,851","2.6%","±0.1","79,594","±4,456","54,315","±2,463","4.0%","±0.2","86,593","±6,278","12,713","±858","3.6%","±0.2","98,597","±6,712","179,863","±4,406","2.3%","±0.1","70,195","±1,949","125,307","±3,839","3.3%","±0.1","77,389","±4,704","178,442","±3,559","39.0%","±0.8","83,096","±3,151","7,283","±1,328","1.2%","±0.2","52,660","±29,312","231,272","±4,176","4.8%","±0.1","84,308","±3,649","44,540","±2,452","1.7%","±0.1","67,481","±5,162","23,182","±1,580","1.8%","±0.1","66,545","±3,583","26,934","±2,296","2.4%","±0.2","70,352","±8,626","19,361","±1,485","1.1%","±0.1","58,937","±4,631","23,665","±1,662","1.4%","±0.1","63,161","±7,014","3,889","±594","0.7%","±0.1","48,695","±12,267","124,741","±3,363","5.7%","±0.1","100,019","±4,255","147,437","±2,921","5.7%","±0.1","91,150","±3,676","101,448","±3,042","2.6%","±0.1","80,968","±2,905","76,139","±2,578","3.5%","±0.1","74,766","±5,116","7,625","±1,214","0.7%","±0.1","56,779","±12,165","41,018","±2,024","1.7%","±0.1","64,039","±7,055","N","N","N","N","64,235","±31,514","14,426","±1,345","1.9%","±0.2","60,458","±14,199","81,096","±3,083","7.4%","±0.3","64,042","±3,883","10,658","±1,346","2.0%","±0.3","82,205","±14,758","278,878","±4,198","8.7%","±0.1","118,917","±3,970","10,109","±1,232","1.3%","±0.2","66,600","±15,417","531,348","±6,650","7.3%","±0.1","70,839","±1,470","92,509","±3,271","2.3%","±0.1","79,780","±3,553","N","N","N","N","49,167","±26,119","85,390","±2,860","1.8%","±0.1","71,820","±3,899","24,306","±1,641","1.7%","±0.1","58,930","±6,044","60,227","±3,145","3.8%","±0.2","77,186","±8,432","141,236","±3,850","2.8%","±0.1","74,157","±3,228","11,504","±1,108","2.8%","±0.3","70,053","±7,573","24,052","±1,862","1.3%","±0.1","61,211","±7,449","N","N","N","N","52,538","±25,052","37,744","±2,523","1.5%","±0.1","69,376","±5,202","428,516","±7,204","4.5%","±0.1","84,100","±2,602","23,234","±1,808","2.4%","±0.2","69,726","±6,145","N","N","N","N","44,409","±31,545","172,020","±3,934","5.5%","±0.1","101,515","±2,758","216,773","±4,713","7.6%","±0.2","88,753","±3,492","4,462","±919","0.6%","±0.1","31,626","±17,919","47,290","±2,170","2.0%","±0.1","69,104","±4,269","N","N","N","N","44,235","±36,808","N","N","N","N","N","N"
