"Label","Alabama!!Number!!Estimate","Alabama!!Number!!Margin of Error","Alabama!!Percent Distribution!!Estimate","Alabama!!Percent Distribution!!Margin of Error","Alabama!!Median income (dollars)!!Estimate","Alabama!!Median income (dollars)!!Margin of Error","Alaska!!Number!!Estimate","Alaska!!Number!!Margin of Error","Alaska!!Percent Distribution!!Estimate","Alaska!!Percent Distribution!!Margin of Error","Alaska!!Median income (dollars)!!Estimate","Alaska!!Median income (dollars)!!Margin of Error","Arizona!!Number!!Estimate","Arizona!!Number!!Margin of Error","Arizona!!Percent Distribution!!Estimate","Arizona!!Percent Distribution!!Margin of Error","Arizona!!Median income (dollars)!!Estimate","Arizona!!Median income (dollars)!!Margin of Error","Arkansas!!Number!!Estimate","Arkansas!!Number!!Margin of Error","Arkansas!!Percent Distribution!!Estimate","Arkansas!!Percent Distribution!!Margin of Error","Arkansas!!Median income (dollars)!!Estimate","Arkansas!!Median income (dollars)!!Margin of Error","California!!Number!!Estimate","California!!Number!!Margin of Error","California!!Percent Distribution!!Estimate","California!!Percent Distribution!!Margin of Error","California!!Median income (dollars)!!Estimate","California!!Median income (dollars)!!Margin of Error","Colorado!!Number!!Estimate","Colorado!!Number!!Margin of Error","Colorado!!Percent Distribution!!Estimate","Colorado!!Percent Distribution!!Margin of Error","Colorado!!Median income (dollars)!!Estimate","Colorado!!Median income (dollars)!!Margin of Error","Connecticut!!Number!!Estimate","Connecticut!!Number!!Margin of Error","Connecticut!!Percent Distribution!!Estimate","Connecticut!!Percent Distribution!!Margin of Error","Connecticut!!Median income (dollars)!!Estimate","Connecticut!!Median income (dollars)!!Margin of Error","Delaware!!Number!!Estimate","Delaware!!Number!!Margin of Error","Delaware!!Percent Distribution!!Estimate","Delaware!!Percent Distribution!!Margin of Error","Delaware!!Median income (dollars)!!Estimate","Delaware!!Median income (dollars)!!Margin of Error","Florida!!Number!!Estimate","Florida!!Number!!Margin of Error","Florida!!Percent Distribution!!Estimate","Florida!!Percent Distribution!!Margin of Error","Florida!!Median income (dollars)!!Estimate","Florida!!Median income (dollars)!!Margin of Error","Georgia!!Number!!Estimate","Georgia!!Number!!Margin of Error","Georgia!!Percent Distribution!!Estimate","Georgia!!Percent Distribution!!Margin of Error","Georgia!!Median income (dollars)!!Estimate","Georgia!!Median income (dollars)!!Margin of Error","Hawaii!!Number!!Estimate","Hawaii!!Number!!Margin of Error","Hawaii!!Percent Distribution!!Estimate","Hawaii!!Percent Distribution!!Margin of Error","Hawaii!!Median income (dollars)!!Estimate","Hawaii!!Median income (dollars)!!Margin of Error","Idaho!!Number!!Estimate","Idaho!!Number!!Margin of Error","Idaho!!Percent Distribution!!Estimate","Idaho!!Percent Distribution!!Margin of Error","Idaho!!Median income (dollars)!!Estimate","Idaho!!Median income (dollars)!!Margin of Error","Illinois!!Number!!Estimate","Illinois!!Number!!Margin of Error","Illinois!!Percent Distribution!!Estimate","Illinois!!Percent Distribution!!Margin of Error","Illinois!!Median income (dollars)!!Estimate","Illinois!!Median income (dollars)!!Margin of Error","Indiana!!Number!!Estimate","Indiana!!Number!!Margin of Error","Indiana!!Percent Distribution!!Estimate","Indiana!!Percent Distribution!!Margin of Error","Indiana!!Median income (dollars)!!Estimate","Indiana!!Median income (dollars)!!Margin of Error","Iowa!!Number!!Estimate","Iowa!!Number!!Margin of Error","Iowa!!Percent Distribution!!Estimate","Iowa!!Percent Distribution!!Margin of Error","Iowa!!Median income (dollars)!!Estimate","Iowa!!Median income (dollars)!!Margin of Error","Kansas!!Number!!Estimate","Kansas!!Number!!Margin of Error","Kansas!!Percent Distribution!!Estimate","Kansas!!Percent Distribution!!Margin of Error","Kansas!!Median income (dollars)!!Estimate","Kansas!!Median income (dollars)!!Margin of Error","Kentucky!!Number!!Estimate","Kentucky!!Number!!Margin of Error","Kentucky!!Percent Distribution!!Estimate","Kentucky!!Percent Distribution!!Margin of Error","Kentucky!!Median income (dollars)!!Estimate","Kentucky!!Median income (dollars)!!Margin of Error","Louisiana!!Number!!Estimate","Louisiana!!Number!!Margin of Error","Louisiana!!Percent Distribution!!Estimate","Louisiana!!Percent Distribution!!Margin of Error","Louisiana!!Median income (dollars)!!Estimate","Louisiana!!Median income (dollars)!!Margin of Error","Maine!!Number!!Estimate","Maine!!Number!!Margin of Error","Maine!!Percent Distribution!!Estimate","Maine!!Percent Distribution!!Margin of Error","Maine!!Median income (dollars)!!Estimate","Maine!!Median income (dollars)!!Margin of Error","Maryland!!Number!!Estimate","Maryland!!Number!!Margin of Error","Maryland!!Percent Distribution!!Estimate","Maryland!!Percent Distribution!!Margin of Error","Maryland!!Median income (dollars)!!Estimate","Maryland!!Median income (dollars)!!Margin of Error","Massachusetts!!Number!!Estimate","Massachusetts!!Number!!Margin of Error","Massachusetts!!Percent Distribution!!Estimate","Massachusetts!!Percent Distribution!!Margin of Error","Massachusetts!!Median income (dollars)!!Estimate","Massachusetts!!Median income (dollars)!!Margin of Error","Michigan!!Number!!Estimate","Michigan!!Number!!Margin of Error","Michigan!!Percent Distribution!!Estimate","Michigan!!Percent Distribution!!Margin of Error","Michigan!!Median income (dollars)!!Estimate","Michigan!!Median income (dollars)!!Margin of Error","Minnesota!!Number!!Estimate","Minnesota!!Number!!Margin of Error","Minnesota!!Percent Distribution!!Estimate","Minnesota!!Percent Distribution!!Margin of Error","Minnesota!!Median income (dollars)!!Estimate","Minnesota!!Median income (dollars)!!Margin of Error","Mississippi!!Number!!Estimate","Mississippi!!Number!!Margin of Error","Mississippi!!Percent Distribution!!Estimate","Mississippi!!Percent Distribution!!Margin of Error","Mississippi!!Median income (dollars)!!Estimate","Mississippi!!Median income (dollars)!!Margin of Error","Missouri!!Number!!Estimate","Missouri!!Number!!Margin of Error","Missouri!!Percent Distribution!!Estimate","Missouri!!Percent Distribution!!Margin of Error","Missouri!!Median income (dollars)!!Estimate","Missouri!!Median income (dollars)!!Margin of Error","Montana!!Number!!Estimate","Montana!!Number!!Margin of Error","Montana!!Percent Distribution!!Estimate","Montana!!Percent Distribution!!Margin of Error","Montana!!Median income (dollars)!!Estimate","Montana!!Median income (dollars)!!Margin of Error","Nebraska!!Number!!Estimate","Nebraska!!Number!!Margin of Error","Nebraska!!Percent Distribution!!Estimate","Nebraska!!Percent Distribution!!Margin of Error","Nebraska!!Median income (dollars)!!Estimate","Nebraska!!Median income (dollars)!!Margin of Error","Nevada!!Number!!Estimate","Nevada!!Number!!Margin of Error","Nevada!!Percent Distribution!!Estimate","Nevada!!Percent Distribution!!Margin of Error","Nevada!!Median income (dollars)!!Estimate","Nevada!!Median income (dollars)!!Margin of Error","New Hampshire!!Number!!Estimate","New Hampshire!!Number!!Margin of Error","New Hampshire!!Percent Distribution!!Estimate","New Hampshire!!Percent Distribution!!Margin of Error","New Hampshire!!Median income (dollars)!!Estimate","New Hampshire!!Median income (dollars)!!Margin of Error","New Jersey!!Number!!Estimate","New Jersey!!Number!!Margin of Error","New Jersey!!Percent Distribution!!Estimate","New Jersey!!Percent Distribution!!Margin of Error","New Jersey!!Median income (dollars)!!Estimate","New Jersey!!Median income (dollars)!!Margin of Error","New Mexico!!Number!!Estimate","New Mexico!!Number!!Margin of Error","New Mexico!!Percent Distribution!!Estimate","New Mexico!!Percent Distribution!!Margin of Error","New Mexico!!Median income (dollars)!!Estimate","New Mexico!!Median income (dollars)!!Margin of Error","New York!!Number!!Estimate","New York!!Number!!Margin of Error","New York!!Percent Distribution!!Estimate","New York!!Percent Distribution!!Margin of Error","New York!!Median income (dollars)!!Estimate","New York!!Median income (dollars)!!Margin of Error","North Carolina!!Number!!Estimate","North Carolina!!Number!!Margin of Error","North Carolina!!Percent Distribution!!Estimate","North Carolina!!Percent Distribution!!Margin of Error","North Carolina!!Median income (dollars)!!Estimate","North Carolina!!Median income (dollars)!!Margin of Error","North Dakota!!Number!!Estimate","North Dakota!!Number!!Margin of Error","North Dakota!!Percent Distribution!!Estimate","North Dakota!!Percent Distribution!!Margin of Error","North Dakota!!Median income (dollars)!!Estimate","North Dakota!!Median income (dollars)!!Margin of Error","Ohio!!Number!!Estimate","Ohio!!Number!!Margin of Error","Ohio!!Percent Distribution!!Estimate","Ohio!!Percent Distribution!!Margin of Error","Ohio!!Median income (dollars)!!Estimate","Ohio!!Median income (dollars)!!Margin of Error","Oklahoma!!Number!!Estimate","Oklahoma!!Number!!Margin of Error","Oklahoma!!Percent Distribution!!Estimate","Oklahoma!!Percent Distribution!!Margin of Error","Oklahoma!!Median income (dollars)!!Estimate","Oklahoma!!Median income (dollars)!!Margin of Error","Oregon!!Number!!Estimate","Oregon!!Number!!Margin of Error","Oregon!!Percent Distribution!!Estimate","Oregon!!Percent Distribution!!Margin of Error","Oregon!!Median income (dollars)!!Estimate","Oregon!!Median income (dollars)!!Margin of Error","Pennsylvania!!Number!!Estimate","Pennsylvania!!Number!!Margin of Error","Pennsylvania!!Percent Distribution!!Estimate","Pennsylvania!!Percent Distribution!!Margin of Error","Pennsylvania!!Median income (dollars)!!Estimate","Pennsylvania!!Median income (dollars)!!Margin of Error","Rhode Island!!Number!!Estimate","Rhode Island!!Number!!Margin of Error","Rhode Island!!Percent Distribution!!Estimate","Rhode Island!!Percent Distribution!!Margin of Error","Rhode Island!!Median income (dollars)!!Estimate","Rhode Island!!Median income (dollars)!!Margin of Error","South Carolina!!Number!!Estimate","South Carolina!!Number!!Margin of Error","South Carolina!!Percent Distribution!!Estimate","South Carolina!!Percent Distribution!!Margin of Error","South Carolina!!Median income (dollars)!!Estimate","South Carolina!!Median income (dollars)!!Margin of Error","South Dakota!!Number!!Estimate","South Dakota!!Number!!Margin of Error","South Dakota!!Percent Distribution!!Estimate","South Dakota!!Percent Distribution!!Margin of Error","South Dakota!!Median income (dollars)!!Estimate","South Dakota!!Median income (dollars)!!Margin of Error","Tennessee!!Number!!Estimate","Tennessee!!Number!!Margin of Error","Tennessee!!Percent Distribution!!Estimate","Tennessee!!Percent Distribution!!Margin of Error","Tennessee!!Median income (dollars)!!Estimate","Tennessee!!Median income (dollars)!!Margin of Error","Texas!!Number!!Estimate","Texas!!Number!!Margin of Error","Texas!!Percent Distribution!!Estimate","Texas!!Percent Distribution!!Margin of Error","Texas!!Median income (dollars)!!Estimate","Texas!!Median income (dollars)!!Margin of Error","Utah!!Number!!Estimate","Utah!!Number!!Margin of Error","Utah!!Percent Distribution!!Estimate","Utah!!Percent Distribution!!Margin of Error","Utah!!Median income (dollars)!!Estimate","Utah!!Median income (dollars)!!Margin of Error","Vermont!!Number!!Estimate","Vermont!!Number!!Margin of Error","Vermont!!Percent Distribution!!Estimate","Vermont!!Percent Distribution!!Margin of Error","Vermont!!Median income (dollars)!!Estimate","Vermont!!Median income (dollars)!!Margin of Error","Virginia!!Number!!Estimate","Virginia!!Number!!Margin of Error","Virginia!!Percent Distribution!!Estimate","Virginia!!Percent Distribution!!Margin of Error","Virginia!!Median income (dollars)!!Estimate","Virginia!!Median income (dollars)!!Margin of Error","Washington!!Number!!Estimate","Washington!!Number!!Margin of Error","Washington!!Percent Distribution!!Estimate","Washington!!Percent Distribution!!Margin of Error","Washington!!Median income (dollars)!!Estimate","Washington!!Median income (dollars)!!Margin of Error","West Virginia!!Number!!Estimate","West Virginia!!Number!!Margin of Error","West Virginia!!Percent Distribution!!Estimate","West Virginia!!Percent Distribution!!Margin of Error","West Virginia!!Median income (dollars)!!Estimate","West Virginia!!Median income (dollars)!!Margin of Error","Wisconsin!!Number!!Estimate","Wisconsin!!Number!!Margin of Error","Wisconsin!!Percent Distribution!!Estimate","Wisconsin!!Percent Distribution!!Margin of Error","Wisconsin!!Median income (dollars)!!Estimate","Wisconsin!!Median income (dollars)!!Margin of Error","Wyoming!!Number!!Estimate","Wyoming!!Number!!Margin of Error","Wyoming!!Percent Distribution!!Estimate","Wyoming!!Percent Distribution!!Margin of Error","Wyoming!!Median income (dollars)!!Estimate","Wyoming!!Median income (dollars)!!Margin of Error","Puerto Rico!!Number!!Estimate","Puerto Rico!!Number!!Margin of Error","Puerto Rico!!Percent Distribution!!Estimate","Puerto Rico!!Percent Distribution!!Margin of Error","Puerto Rico!!Median income (dollars)!!Estimate","Puerto Rico!!Median income (dollars)!!Margin of Error"
"HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Households","1,855,184","±11,821","1,855,184","±11,821","49,861","±783","254,551","±3,266","254,551","±3,266","74,346","±2,288","2,614,298","±11,305","2,614,298","±11,305","59,246","±732","1,156,347","±7,393","1,156,347","±7,393","47,062","±713","13,072,122","±21,485","13,072,122","±21,485","75,277","±317","2,176,757","±7,548","2,176,757","±7,548","71,953","±655","1,378,091","±6,923","1,378,091","±6,923","76,348","±921","367,671","±3,933","367,671","±3,933","64,805","±1,570","7,809,358","±20,825","7,809,358","±20,825","55,462","±384","3,803,012","±14,400","3,803,012","±14,400","58,756","±711","455,309","±4,541","455,309","±4,541","80,212","±2,020","640,270","±5,214","640,270","±5,214","55,583","±915","4,864,864","±12,677","4,864,864","±12,677","65,030","±500","2,599,169","±10,447","2,599,169","±10,447","55,746","±522","1,267,873","±7,772","1,267,873","±7,772","59,955","±877","1,133,408","±7,193","1,133,408","±7,193","58,218","±773","1,732,713","±8,718","1,732,713","±8,718","50,247","±567","1,737,220","±10,627","1,737,220","±10,627","47,905","±740","570,307","±5,261","570,307","±5,261","55,602","±1,326","2,215,935","±9,432","2,215,935","±9,432","83,242","±1,022","2,624,294","±8,879","2,624,294","±8,879","79,835","±970","3,957,466","±12,369","3,957,466","±12,369","56,697","±406","2,194,452","±6,925","2,194,452","±6,925","70,315","±539","1,108,630","±9,460","1,108,630","±9,460","44,717","±793","2,434,806","±10,407","2,434,806","±10,407","54,478","±751","431,421","±4,444","431,421","±4,444","55,328","±1,172","765,490","±3,878","765,490","±3,878","59,566","±1,072","1,129,810","±6,479","1,129,810","±6,479","58,646","±1,133","531,212","±5,670","531,212","±5,670","74,991","±1,555","3,249,567","±9,867","3,249,567","±9,867","81,740","±687","794,093","±5,137","794,093","±5,137","47,169","±900","7,367,015","±16,617","7,367,015","±16,617","67,844","±637","4,011,462","±16,617","4,011,462","±16,617","53,855","±573","319,355","±4,442","319,355","±4,442","63,837","±2,324","4,685,447","±12,486","4,685,447","±12,486","56,111","±425","1,485,310","±6,108","1,485,310","±6,108","51,924","±450","1,639,970","±6,988","1,639,970","±6,988","63,426","±1,056","5,070,931","±12,151","5,070,931","±12,151","60,905","±315","406,573","±4,965","406,573","±4,965","64,340","±2,058","1,927,991","±12,233","1,927,991","±12,233","52,306","±631","345,449","±3,406","345,449","±3,406","56,274","±1,454","2,603,140","±11,640","2,603,140","±11,640","52,375","±489","9,776,083","±21,679","9,776,083","±21,679","60,629","±279","998,891","±5,079","998,891","±5,079","71,414","±741","261,373","±3,502","261,373","±3,502","60,782","±1,551","3,175,524","±13,138","3,175,524","±13,138","72,577","±686","2,895,575","±9,139","2,895,575","±9,139","74,073","±697","734,703","±6,052","734,703","±6,052","44,097","±1,016","2,371,960","±6,714","2,371,960","±6,714","60,773","±391","230,252","±3,746","230,252","±3,746","61,584","±1,401","1,179,637","±9,819","1,179,637","±9,819","20,296","±426"
"        One race--","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"            White","1,285,812","±9,516","69.3%","±0.4","57,661","±1,068","182,659","±3,040","71.8%","±0.9","82,967","±3,279","2,153,247","±10,590","82.4%","±0.3","61,080","±492","916,121","±6,731","79.2%","±0.4","50,841","±717","8,447,796","±25,887","64.6%","±0.2","77,904","±505","1,891,210","±7,909","86.9%","±0.3","74,361","±889","1,093,200","±7,244","79.3%","±0.4","83,337","±1,124","261,689","±4,128","71.2%","±0.9","69,698","±1,988","6,169,825","±21,433","79.0%","±0.2","59,004","±572","2,333,249","±13,079","61.4%","±0.3","66,421","±732","144,808","±3,603","31.8%","±0.7","79,722","±3,517","589,327","±5,917","92.0%","±0.6","56,765","±962","3,664,221","±13,727","75.3%","±0.2","70,692","±477","2,216,065","±11,405","85.3%","±0.3","59,113","±762","1,179,050","±7,943","93.0%","±0.3","61,217","±696","987,191","±7,778","87.1%","±0.4","60,465","±583","1,530,685","±8,928","88.3%","±0.3","52,021","±579","1,130,618","±8,671","65.1%","±0.4","59,240","±1,337","548,426","±4,827","96.2%","±0.3","55,953","±1,375","1,309,061","±9,277","59.1%","±0.4","92,394","±1,179","2,134,881","±9,421","81.4%","±0.3","83,090","±1,090","3,189,053","±11,124","80.6%","±0.2","61,053","±376","1,917,487","±6,520","87.4%","±0.2","73,027","±775","672,934","±5,946","60.7%","±0.4","55,609","±1,236","2,035,182","±10,479","83.6%","±0.2","57,684","±835","396,231","±4,741","91.8%","±0.5","56,689","±1,147","685,851","±3,800","89.6%","±0.3","61,457","±870","780,236","±7,229","69.1%","±0.5","63,849","±1,796","503,097","±4,897","94.7%","±0.4","75,653","±1,338","2,297,761","±12,191","70.7%","±0.3","87,765","±1,313","638,178","±5,908","80.4%","±0.5","50,054","±912","5,003,854","±19,847","67.9%","±0.2","75,976","±510","2,862,129","±13,476","71.3%","±0.2","60,701","±458","284,841","±4,081","89.2%","±0.6","66,983","±2,345","3,872,729","±12,477","82.7%","±0.2","60,783","±379","1,134,498","±6,150","76.4%","±0.3","55,603","±726","1,434,525","±7,485","87.5%","±0.3","64,295","±1,204","4,229,690","±12,568","83.4%","±0.2","64,643","±545","345,834","±4,821","85.1%","±0.7","68,614","±2,246","1,352,947","±10,101","70.2%","±0.4","61,078","±709","309,326","±3,631","89.5%","±0.6","59,507","±1,966","2,064,159","±9,619","79.3%","±0.3","56,408","±695","7,330,951","±23,795","75.0%","±0.2","63,382","±594","888,139","±5,869","88.9%","±0.4","73,343","±1,147","249,621","±3,466","95.5%","±0.5","61,751","±1,620","2,261,200","±11,948","71.2%","±0.3","78,310","±815","2,305,845","±11,709","79.6%","±0.3","75,172","±727","692,350","±6,464","94.2%","±0.4","44,808","±1,042","2,098,240","±7,704","88.5%","±0.2","63,178","±625","214,181","±3,549","93.0%","±0.8","62,266","±1,747","763,228","±9,460","64.7%","±0.7","21,366","±531"
"            Black or African American","493,021","±8,071","26.6%","±0.4","33,539","±1,240","8,478","±1,065","3.3%","±0.4","63,198","±8,294","113,312","±3,788","4.3%","±0.1","50,068","±3,920","170,391","±4,882","14.7%","±0.4","30,769","±1,559","814,526","±9,600","6.2%","±0.1","53,565","±1,740","87,423","±4,147","4.0%","±0.2","49,081","±3,821","136,688","±3,693","9.9%","±0.3","50,113","±3,239","79,735","±2,903","21.7%","±0.7","44,666","±3,852","1,090,941","±14,166","14.0%","±0.2","41,416","±684","1,179,551","±12,906","31.0%","±0.3","45,100","±878","10,329","±1,428","2.3%","±0.3","70,185","±13,350","N","N","N","N","41,326","±1,896","672,761","±9,671","13.8%","±0.2","39,719","±1,228","240,478","±5,675","9.3%","±0.2","34,290","±1,438","36,410","±2,387","2.9%","±0.2","31,992","±2,026","62,880","±2,655","5.5%","±0.2","35,412","±4,008","143,544","±3,789","8.3%","±0.2","35,565","±1,485","532,586","±7,372","30.7%","±0.4","30,188","±794","N","N","N","N","48,840","±8,279","649,208","±8,193","29.3%","±0.3","66,926","±1,704","177,589","±5,325","6.8%","±0.2","53,270","±4,794","537,672","±6,768","13.6%","±0.2","34,503","±806","116,958","±3,480","5.3%","±0.2","36,849","±1,877","406,504","±6,039","36.7%","±0.4","30,612","±811","281,929","±4,491","11.6%","±0.2","35,998","±1,449","N","N","N","N","41,981","±12,494","34,360","±1,877","4.5%","±0.2","37,986","±5,417","104,371","±3,565","9.2%","±0.3","40,560","±1,748","6,411","±1,107","1.2%","±0.2","47,625","±16,981","435,136","±7,316","13.4%","±0.2","55,072","±1,630","18,901","±2,063","2.4%","±0.3","29,629","±7,331","1,104,145","±11,118","15.0%","±0.1","48,347","±1,330","852,982","±9,371","21.3%","±0.2","38,597","±834","9,134","±1,196","2.9%","±0.4","45,802","±4,318","598,666","±7,091","12.8%","±0.1","33,590","±898","107,725","±3,407","7.3%","±0.2","35,887","±1,526","27,381","±1,781","1.7%","±0.1","46,076","±5,479","518,485","±8,276","10.2%","±0.2","37,201","±994","21,315","±1,597","5.2%","±0.4","48,961","±6,470","496,173","±7,275","25.7%","±0.3","34,576","±1,009","N","N","N","N","43,686","±14,589","429,625","±6,203","16.5%","±0.2","36,533","±938","1,269,557","±14,183","13.0%","±0.1","45,545","±849","10,328","±1,539","1.0%","±0.2","44,090","±8,057","N","N","N","N","40,509","±10,587","597,962","±8,491","18.8%","±0.2","50,064","±1,267","103,926","±4,003","3.6%","±0.1","55,661","±5,168","26,856","±2,264","3.7%","±0.3","30,925","±3,043","135,758","±4,063","5.7%","±0.2","30,798","±1,499","N","N","N","N","88,951","±66,837","150,486","±5,810","12.8%","±0.5","19,476","±1,173"
"            American Indian and Alaska Native","8,759","±1,410","0.5%","±0.1","47,582","±11,643","29,780","±1,584","11.7%","±0.6","49,727","±2,901","90,866","±3,302","3.5%","±0.1","37,644","±2,380","6,267","±1,281","0.5%","±0.1","38,906","±10,360","98,660","±4,677","0.8%","±0.1","61,861","±3,142","20,047","±2,128","0.9%","±0.1","48,427","±5,367","N","N","N","N","38,175","±10,290","N","N","N","N","54,926","±38,408","21,152","±2,309","0.3%","±0.1","47,526","±7,728","11,933","±1,935","0.3%","±0.1","31,917","±7,269","N","N","N","N","40,619","±26,500","7,444","±1,112","1.2%","±0.2","31,779","±4,078","12,074","±1,735","0.2%","±0.1","54,191","±13,953","5,651","±1,144","0.2%","±0.1","49,786","±4,122","N","N","N","N","41,265","±5,647","9,589","±1,560","0.8%","±0.1","42,181","±12,005","N","N","N","N","36,746","±13,958","8,466","±1,482","0.5%","±0.1","46,613","±5,385","3,244","±593","0.6%","±0.1","28,333","±16,024","N","N","N","N","71,782","±11,372","5,139","±1,246","0.2%","±0.1","48,316","±24,156","20,012","±1,691","0.5%","±0.1","46,663","±9,044","18,491","±1,469","0.8%","±0.1","35,148","±4,075","N","N","N","N","28,680","±6,809","10,448","±1,600","0.4%","±0.1","42,772","±8,676","18,601","±1,574","4.3%","±0.4","32,001","±3,266","5,581","±907","0.7%","±0.1","40,659","±7,996","15,750","±1,462","1.4%","±0.1","41,198","±7,458","N","N","N","N","55,691","±18,242","6,231","±1,157","0.2%","±0.1","76,768","±13,927","56,522","±2,186","7.1%","±0.3","34,764","±2,471","29,974","±2,853","0.4%","±0.1","40,290","±4,588","42,701","±2,299","1.1%","±0.1","40,304","±3,819","11,559","±1,223","3.6%","±0.4","45,888","±4,865","10,959","±1,508","0.2%","±0.1","29,062","±3,956","102,119","±3,143","6.9%","±0.2","44,894","±2,440","18,511","±1,951","1.1%","±0.1","50,774","±9,168","6,928","±1,152","0.1%","±0.1","52,404","±11,067","N","N","N","N","36,889","±28,876","7,862","±1,440","0.4%","±0.1","46,740","±5,823","18,993","±1,637","5.5%","±0.5","26,505","±3,480","8,222","±1,465","0.3%","±0.1","54,561","±12,970","50,494","±4,010","0.5%","±0.1","55,148","±5,381","10,073","±1,405","1.0%","±0.1","47,668","±13,396","N","N","N","N","N","N","8,333","±1,263","0.3%","±0.1","61,336","±16,037","32,897","±2,542","1.1%","±0.1","53,243","±5,640","N","N","N","N","34,018","±10,557","19,442","±1,380","0.8%","±0.1","46,633","±6,557","3,757","±677","1.6%","±0.3","55,292","±10,999","N","N","N","N","18,624","±10,119"
"            Asian","21,536","±1,871","1.2%","±0.1","57,324","±11,451","12,755","±1,255","5.0%","±0.5","63,248","±8,294","79,492","±3,004","3.0%","±0.1","81,026","±4,910","15,267","±1,635","1.3%","±0.1","58,322","±13,886","1,851,359","±12,661","14.2%","±0.1","97,352","±1,348","60,599","±3,029","2.8%","±0.1","79,399","±4,610","56,828","±2,127","4.1%","±0.2","95,018","±7,733","13,006","±1,102","3.5%","±0.3","89,354","±6,763","179,411","±5,071","2.3%","±0.1","66,546","±3,363","134,715","±4,105","3.5%","±0.1","81,531","±2,508","177,743","±3,829","39.0%","±0.8","86,048","±2,714","8,911","±1,520","1.4%","±0.2","45,240","±7,683","245,152","±4,623","5.0%","±0.1","85,548","±3,367","48,965","±2,502","1.9%","±0.1","61,950","±4,396","26,213","±2,054","2.1%","±0.2","57,585","±10,402","28,223","±1,991","2.5%","±0.2","70,834","±7,496","20,095","±1,774","1.2%","±0.1","58,635","±13,947","23,434","±1,568","1.3%","±0.1","57,198","±5,469","N","N","N","N","61,897","±33,284","124,411","±3,409","5.6%","±0.2","101,203","±3,117","152,548","±3,584","5.8%","±0.1","97,539","±5,483","105,862","±3,498","2.7%","±0.1","85,905","±3,247","76,066","±2,921","3.5%","±0.1","80,943","±4,906","8,288","±1,268","0.7%","±0.1","67,890","±15,754","44,112","±2,146","1.8%","±0.1","71,928","±4,926","N","N","N","N","61,839","±13,754","13,252","±1,056","1.7%","±0.1","66,427","±10,242","84,513","±2,936","7.5%","±0.3","67,419","±4,126","10,301","±1,076","1.9%","±0.2","80,609","±13,893","280,009","±4,186","8.6%","±0.1","118,772","±3,804","12,431","±1,651","1.6%","±0.2","70,130","±11,417","545,669","±8,846","7.4%","±0.1","76,694","±1,518","99,942","±3,623","2.5%","±0.1","79,216","±4,035","N","N","N","N","62,184","±14,573","89,312","±3,082","1.9%","±0.1","75,822","±4,459","27,156","±1,583","1.8%","±0.1","53,607","±7,333","63,522","±2,800","3.9%","±0.2","80,316","±6,161","146,977","±4,022","2.9%","±0.1","77,044","±3,790","10,970","±1,160","2.7%","±0.3","70,437","±8,282","23,610","±1,521","1.2%","±0.1","69,149","±7,277","4,573","±1,047","1.3%","±0.3","54,183","±25,922","37,442","±1,971","1.4%","±0.1","74,307","±10,516","446,134","±6,322","4.6%","±0.1","87,120","±3,777","24,605","±1,849","2.5%","±0.2","67,135","±7,438","N","N","N","N","60,547","±18,863","172,201","±4,777","5.4%","±0.1","109,050","±5,043","234,203","±5,609","8.1%","±0.2","97,356","±4,930","N","N","N","N","62,159","±15,115","50,967","±2,516","2.1%","±0.1","67,221","±4,211","N","N","N","N","46,256","±25,913","N","N","N","N","26,591","±20,281"
